CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,25
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V,Has_Discharge_Chip,Discharge_Current_Threshold_mA
2025-09-07 22:18:39.93,C,4.075850,0.088162,137.503876
2025-09-07 22:18:49.93,C,4.074010,0.086691,138.236343
2025-09-07 22:18:59.93,C,4.075850,0.085430,138.962891
2025-09-07 22:19:09.93,C,4.075347,0.085798,139.682739
2025-09-07 22:19:19.93,C,4.074232,0.084537,140.397415
2025-09-07 22:19:29.93,C,4.076351,0.084642,141.107162
2025-09-07 22:19:39.93,C,4.075125,0.082803,141.810272
2025-09-07 22:19:49.93,C,4.071445,0.081962,142.503082
2025-09-07 22:19:59.93,C,4.077188,0.082225,143.193481
2025-09-07 22:20:09.93,C,4.076797,0.081384,143.880402
2025-09-07 22:20:19.93,C,4.075404,0.080491,144.558456
2025-09-07 22:20:29.93,C,4.073341,0.079387,145.227631
2025-09-07 22:20:39.93,C,4.074901,0.079230,145.891830
2025-09-07 22:20:49.93,C,4.076295,0.078494,146.552704
2025-09-07 22:20:59.93,C,4.074065,0.077023,147.205536
2025-09-07 22:21:09.93,C,4.074288,0.076655,147.853531
2025-09-07 22:21:19.93,C,4.073842,0.075342,148.493164
2025-09-07 22:21:29.93,C,4.074678,0.075079,149.127457
2025-09-07 22:21:39.93,C,4.077746,0.074343,149.753677
2025-09-07 22:21:49.93,C,4.076574,0.072189,150.363403
2025-09-07 22:21:59.93,C,4.075013,0.070823,150.962326
2025-09-07 22:22:09.93,C,4.075683,0.068564,151.543640
2025-09-07 22:22:19.93,C,4.074790,0.067093,152.111221
2025-09-07 22:22:29.93,C,4.072615,0.064991,152.662125
2025-09-07 22:22:39.93,C,4.076798,0.066357,153.210297
2025-09-07 22:22:49.93,C,4.077745,0.063940,153.753967
2025-09-07 22:22:59.93,C,4.075738,0.063047,154.289597
2025-09-07 22:23:09.93,C,4.077633,0.062469,154.817612
2025-09-07 22:23:19.93,C,4.077634,0.062627,155.342667
2025-09-07 22:23:29.93,C,4.077132,0.061313,155.861526
2025-09-07 22:23:39.93,C,4.077244,0.061103,156.378006
2025-09-07 22:23:49.93,C,4.077467,0.061103,156.889847
2025-09-07 22:23:59.93,C,4.077077,0.060000,157.396133
2025-09-07 22:24:09.93,C,4.076965,0.059264,157.897263
2025-09-07 22:24:19.93,C,4.077188,0.058896,158.393585
2025-09-07 22:24:29.93,C,4.078471,0.058371,158.886398
2025-09-07 22:24:39.93,C,4.078917,0.057950,159.375412
2025-09-07 22:24:49.93,C,4.079084,0.057215,159.864044
2025-09-07 22:24:59.93,C,4.077411,0.056532,160.344604
2025-09-07 22:25:09.93,C,4.079809,0.056584,160.825592
2025-09-07 22:25:19.93,C,4.079252,0.055849,161.297333
2025-09-07 22:25:29.93,C,4.079977,0.055481,161.764999
2025-09-07 22:25:39.93,C,4.078973,0.055218,162.228867
2025-09-07 22:25:49.93,C,4.078694,0.054062,162.690430
2025-09-07 22:25:59.93,C,4.077746,0.053379,163.140121
2025-09-07 22:26:09.93,C,4.078081,0.052749,163.584641
2025-09-07 22:26:19.93,C,4.077801,0.052959,164.028946
2025-09-07 22:26:29.93,C,4.077634,0.052328,164.469193
2025-09-07 22:26:39.93,C,4.077579,0.051120,164.902542
2025-09-07 22:26:49.93,C,4.076407,0.051015,165.329697
2025-09-07 22:26:59.93,C,4.078638,0.051067,165.754868
2025-09-07 22:27:09.93,C,4.076351,0.049701,166.176102
2025-09-07 22:27:19.93,C,4.077355,0.048860,166.590134
2025-09-07 22:27:29.93,C,4.076240,0.048072,166.996811
2025-09-07 22:27:39.93,C,4.074957,0.046864,167.398026
2025-09-07 22:27:49.93,C,4.078582,0.047337,167.794739
2025-09-07 22:27:59.93,C,4.079139,0.047547,168.185455
2025-09-07 22:28:09.93,C,4.078917,0.047600,168.580368
2025-09-07 22:28:19.93,C,4.077969,0.045025,168.959625
2025-09-07 22:28:29.93,C,4.078806,0.045078,169.337448
2025-09-07 22:28:39.93,C,4.079251,0.041767,169.708298
2025-09-07 22:28:49.93,C,4.078805,0.043501,170.067764
2025-09-07 22:28:59.93,C,4.079363,0.042083,170.418900
2025-09-07 22:29:09.93,C,4.079308,0.042293,170.771606
2025-09-07 22:29:19.93,C,4.078750,0.039823,171.111420
2025-09-07 22:29:29.93,C,4.078137,0.039561,171.444153
2025-09-07 22:29:39.93,C,4.077300,0.038562,171.774673
2025-09-07 22:29:49.93,C,4.077579,0.038089,172.101196
2025-09-07 22:29:59.93,C,4.079029,0.037249,172.421906
2025-09-07 22:30:09.93,C,4.076686,0.037511,172.734177
2025-09-07 22:30:19.93,C,4.077356,0.037091,173.046448
2025-09-07 22:30:29.93,C,4.078470,0.036093,173.352295
2025-09-07 22:30:39.93,C,4.080256,0.036934,173.661865
2025-09-07 22:30:49.93,C,4.079698,0.036145,173.965485
2025-09-07 22:30:59.93,C,4.079029,0.035567,174.263611
2025-09-07 22:31:09.93,C,4.077857,0.034412,174.559769
2025-09-07 22:31:19.93,C,4.077634,0.034622,174.850998
2025-09-07 22:31:29.93,C,4.077745,0.033991,175.140671
2025-09-07 22:31:39.93,C,4.079363,0.033728,175.426895
2025-09-07 22:31:49.93,C,4.079029,0.033413,175.706268
2025-09-07 22:31:59.93,C,4.079252,0.032573,175.981049
2025-09-07 22:32:09.93,C,4.076910,0.031784,176.251114
2025-09-07 22:32:19.93,C,4.077857,0.031469,176.519455
2025-09-07 22:32:29.93,C,4.080479,0.032310,176.788376
2025-09-07 22:32:39.93,C,4.079531,0.031890,177.051849
2025-09-07 22:32:49.93,C,4.079307,0.030734,177.314011
2025-09-07 22:32:59.93,C,4.079307,0.031312,177.574081
2025-09-07 22:33:09.93,C,4.079641,0.030996,177.827164
2025-09-07 22:33:19.93,C,4.079642,0.029210,178.079132
2025-09-07 22:33:29.93,C,4.078024,0.029105,178.323608
2025-09-07 22:33:39.93,C,4.078973,0.028737,178.565323
2025-09-07 22:33:49.93,C,4.079252,0.028790,178.805954
2025-09-07 22:33:59.93,C,4.079531,0.027949,179.042572
2025-09-07 22:34:09.93,C,4.080033,0.027529,179.275040
2025-09-07 22:34:19.93,C,4.080479,0.027791,179.506607
2025-09-07 22:34:29.93,C,4.079865,0.027423,179.738663
2025-09-07 22:34:39.93,C,4.079028,0.026320,179.962692
2025-09-07 22:34:49.93,C,4.080088,0.026057,180.183823
2025-09-07 22:34:59.93,C,4.080199,0.026162,180.403931
2025-09-07 22:35:09.94,R,4.034081,0.000000,0.000000
2025-09-07 22:35:19.94,R,4.024713,0.000000,0.000000
2025-09-07 22:35:29.94,R,4.019806,0.000000,0.000000
2025-09-07 22:35:39.94,R,4.011384,0.000000,0.000000
2025-09-07 22:35:49.94,R,4.007258,0.000000,0.000000
2025-09-07 22:35:59.94,R,4.003800,0.000000,0.000000
2025-09-07 22:36:09.94,R,4.000789,0.000000,0.000000
2025-09-07 22:36:19.94,R,3.998837,0.000000,0.000000
2025-09-07 22:36:29.94,R,3.995938,0.000000,0.000000
2025-09-07 22:36:39.94,R,3.993484,0.000000,0.000000
2025-09-07 22:36:49.94,R,3.990361,0.000000,0.000000
2025-09-07 22:36:59.94,R,3.988744,0.000000,0.000000
2025-09-07 22:37:09.94,R,3.984394,0.000000,0.000000
2025-09-07 22:37:19.94,R,3.983056,0.000000,0.000000
2025-09-07 22:37:29.94,R,3.981996,0.000000,0.000000
2025-09-07 22:37:39.94,R,3.981104,0.000000,0.000000
2025-09-07 22:37:49.94,R,3.979766,0.000000,0.000000
2025-09-07 22:37:59.94,R,3.978483,0.000000,0.000000
2025-09-07 22:38:09.94,R,3.976363,0.000000,0.000000
2025-09-07 22:38:19.94,R,3.975136,0.000000,0.000000
2025-09-07 22:38:29.94,R,3.975359,0.000000,0.000000
2025-09-07 22:38:39.94,R,3.973520,0.000000,0.000000
2025-09-07 22:38:49.94,R,3.973352,0.000000,0.000000
2025-09-07 22:38:59.94,R,3.971512,0.000000,0.000000
2025-09-07 22:39:09.94,R,3.970788,0.000000,0.000000
2025-09-07 22:39:19.94,R,3.967330,0.000000,0.000000
2025-09-07 22:39:29.94,R,3.964151,0.000000,0.000000
2025-09-07 22:39:39.94,R,3.962757,0.000000,0.000000
2025-09-07 22:39:49.94,R,3.960917,0.000000,0.000000
2025-09-07 22:39:59.94,R,3.959913,0.000000,0.000000
2025-09-07 22:40:09.94,R,3.961084,0.000000,0.000000
2025-09-07 22:40:19.94,R,3.958240,0.000000,0.000000
2025-09-07 22:40:29.94,R,3.956511,0.000000,0.000000
2025-09-07 22:40:39.94,R,3.955285,0.000000,0.000000
2025-09-07 22:40:49.94,R,3.954560,0.000000,0.000000
2025-09-07 22:40:59.94,R,3.954895,0.000000,0.000000
2025-09-07 22:41:09.94,R,3.954504,0.000000,0.000000
2025-09-07 22:41:19.94,R,3.952831,0.000000,0.000000
2025-09-07 22:41:29.94,R,3.952664,0.000000,0.000000
2025-09-07 22:41:39.94,R,3.952441,0.000000,0.000000
2025-09-07 22:41:49.94,R,3.951604,0.000000,0.000000
2025-09-07 22:41:59.94,R,3.951604,0.000000,0.000000
2025-09-07 22:42:09.94,R,3.950544,0.000000,0.000000
2025-09-07 22:42:19.94,R,3.949875,0.000000,0.000000
2025-09-07 22:42:29.94,R,3.949094,0.000000,0.000000
2025-09-07 22:42:39.94,R,3.949150,0.000000,0.000000
2025-09-07 22:42:49.94,R,3.949095,0.000000,0.000000
2025-09-07 22:42:59.94,R,3.947700,0.000000,0.000000
2025-09-07 22:43:09.94,R,3.947756,0.000000,0.000000
2025-09-07 22:43:19.94,R,3.947086,0.000000,0.000000
2025-09-07 22:43:29.94,R,3.947366,0.000000,0.000000
2025-09-07 22:43:39.94,R,3.946416,0.000000,0.000000
2025-09-07 22:43:49.94,R,3.946250,0.000000,0.000000
2025-09-07 22:43:59.94,R,3.945859,0.000000,0.000000
2025-09-07 22:44:09.94,R,3.945580,0.000000,0.000000
2025-09-07 22:44:19.94,R,3.945413,0.000000,0.000000
2025-09-07 22:44:29.94,R,3.944856,0.000000,0.000000
2025-09-07 22:44:39.94,R,3.944855,0.000000,0.000000
2025-09-07 22:44:49.94,R,3.943741,0.000000,0.000000
2025-09-07 22:44:59.94,R,3.943685,0.000000,0.000000
2025-09-07 22:45:09.94,R,3.943295,0.000000,0.000000
2025-09-07 22:45:19.94,R,3.942905,0.000000,0.000000
2025-09-07 22:45:29.94,R,3.941510,0.000000,0.000000
2025-09-07 22:45:39.94,R,3.941176,0.000000,0.000000
2025-09-07 22:45:49.94,R,3.941566,0.000000,0.000000
2025-09-07 22:45:59.94,R,3.942180,0.000000,0.000000
2025-09-07 22:46:09.94,R,3.941789,0.000000,0.000000
2025-09-07 22:46:19.94,R,3.941343,0.000000,0.000000
2025-09-07 22:46:29.94,R,3.941231,0.000000,0.000000
2025-09-07 22:46:39.94,R,3.941455,0.000000,0.000000
2025-09-07 22:46:49.94,R,3.941622,0.000000,0.000000
2025-09-07 22:46:59.94,R,3.941176,0.000000,0.000000
2025-09-07 22:47:09.94,R,3.941120,0.000000,0.000000
2025-09-07 22:47:19.94,R,3.940618,0.000000,0.000000
2025-09-07 22:47:29.94,R,3.938722,0.000000,0.000000
2025-09-07 22:47:39.94,R,3.936268,0.000000,0.000000
2025-09-07 22:47:49.94,R,3.937439,0.000000,0.000000
2025-09-07 22:47:59.94,R,3.937160,0.000000,0.000000
2025-09-07 22:48:09.94,R,3.935877,0.000000,0.000000
2025-09-07 22:48:19.94,R,3.936324,0.000000,0.000000
2025-09-07 22:48:29.94,R,3.936158,0.000000,0.000000
2025-09-07 22:48:39.94,R,3.934037,0.000000,0.000000
2025-09-07 22:48:49.94,R,3.934260,0.000000,0.000000
2025-09-07 22:48:59.94,R,3.933312,0.000000,0.000000
2025-09-07 22:49:09.95,R,3.933424,0.000000,0.000000
2025-09-07 22:49:19.95,R,3.933424,0.000000,0.000000
2025-09-07 22:49:29.95,R,3.933424,0.000000,0.000000
2025-09-07 22:49:39.95,R,3.934037,0.000000,0.000000
2025-09-07 22:49:49.95,R,3.932420,0.000000,0.000000
2025-09-07 22:49:59.95,R,3.932587,0.000000,0.000000
2025-09-07 22:50:09.95,R,3.931918,0.000000,0.000000
2025-09-07 22:50:19.95,R,3.931584,0.000000,0.000000
2025-09-07 22:50:29.95,R,3.931919,0.000000,0.000000
2025-09-07 22:50:39.95,R,3.931640,0.000000,0.000000
2025-09-07 22:50:49.95,R,3.931528,0.000000,0.000000
2025-09-07 22:50:59.95,R,3.932086,0.000000,0.000000
2025-09-07 22:51:09.95,R,3.931528,0.000000,0.000000
2025-09-07 22:51:19.95,R,3.930134,0.000000,0.000000
2025-09-07 22:51:29.95,R,3.930581,0.000000,0.000000
2025-09-07 22:51:39.95,R,3.929967,0.000000,0.000000
2025-09-07 22:51:49.95,R,3.930970,0.000000,0.000000
2025-09-07 22:51:59.95,R,3.929967,0.000000,0.000000
2025-09-07 22:52:09.95,R,3.930357,0.000000,0.000000
2025-09-07 22:52:19.95,R,3.929632,0.000000,0.000000
2025-09-07 22:52:29.95,R,3.929856,0.000000,0.000000
2025-09-07 22:52:39.95,R,3.929353,0.000000,0.000000
2025-09-07 22:52:49.95,R,3.929075,0.000000,0.000000
2025-09-07 22:52:59.95,R,3.929465,0.000000,0.000000
2025-09-07 22:53:09.95,R,3.929521,0.000000,0.000000
2025-09-07 22:53:19.95,R,3.928908,0.000000,0.000000
2025-09-07 22:53:29.95,R,3.928517,0.000000,0.000000
2025-09-07 22:53:39.95,R,3.928127,0.000000,0.000000
2025-09-07 22:53:49.95,R,3.928182,0.000000,0.000000
2025-09-07 22:53:59.95,R,3.928628,0.000000,0.000000
2025-09-07 22:54:09.95,R,3.929353,0.000000,0.000000
2025-09-07 22:54:19.95,R,3.928238,0.000000,0.000000
2025-09-07 22:54:29.95,R,3.927234,0.000000,0.000000
2025-09-07 22:54:39.95,R,3.926844,0.000000,0.000000
2025-09-07 22:54:49.95,R,3.927792,0.000000,0.000000
2025-09-07 22:54:59.95,R,3.926732,0.000000,0.000000
2025-09-07 22:55:18.08,D,3.763339,-0.435315,-2.946643
2025-09-07 22:55:28.08,D,3.737743,-0.437101,-6.598450
2025-09-07 22:55:38.08,D,3.725364,-0.433213,-10.249724
2025-09-07 22:55:48.08,D,3.709972,-0.431217,-13.889749
2025-09-07 22:55:58.08,D,3.698261,-0.430008,-17.508545
2025-09-07 22:56:08.08,D,3.683539,-0.427381,-21.108362
2025-09-07 22:56:18.08,D,3.670266,-0.425805,-24.693054
2025-09-07 22:56:28.08,D,3.651306,-0.425227,-28.261560
2025-09-07 22:56:38.08,D,3.625709,-0.422758,-31.818846
2025-09-07 22:56:48.08,D,3.603571,-0.420814,-35.360680
2025-09-07 22:56:58.08,D,3.578532,-0.418344,-38.884735
2025-09-07 22:57:08.08,D,3.552546,-0.414929,-42.386795
2025-09-07 22:57:18.08,D,3.522544,-0.413195,-45.865463
2025-09-07 22:57:28.08,D,3.496222,-0.408729,-49.307671
2025-09-07 22:57:38.08,D,3.470292,-0.405734,-52.722580
2025-09-07 22:57:48.08,D,3.446090,-0.402581,-56.120361
2025-09-07 22:57:58.08,D,3.414247,-0.401215,-59.495262
2025-09-07 22:58:08.08,D,3.392554,-0.399376,-62.855377
2025-09-07 22:58:18.08,D,3.372032,-0.398536,-66.206535
2025-09-07 22:58:28.08,D,3.355358,-0.396644,-69.543755
2025-09-07 22:58:38.08,D,3.336510,-0.394910,-72.869926
2025-09-07 22:58:48.08,D,3.317605,-0.392651,-76.177483
2025-09-07 22:58:58.08,D,3.303274,-0.391548,-79.477173
2025-09-07 22:59:08.08,D,3.286990,-0.390497,-82.767143
2025-09-07 22:59:18.08,D,3.276171,-0.389236,-86.043427
2025-09-07 22:59:28.08,D,3.260948,-0.387344,-89.306664
2025-09-07 22:59:38.08,D,3.250017,-0.385085,-92.549484
2025-09-07 22:59:48.08,D,3.236522,-0.384086,-95.777222
2025-09-07 22:59:58.08,D,3.224866,-0.382300,-98.994385
2025-09-07 23:00:08.08,D,3.209531,-0.380146,-102.198288
2025-09-07 23:00:18.08,D,3.198601,-0.378990,-105.392502
2025-09-07 23:00:28.08,D,3.188117,-0.378202,-108.575813
2025-09-07 23:00:38.08,D,3.176964,-0.378832,-111.752037
2025-09-07 23:00:48.08,D,3.169324,-0.376836,-114.923004
2025-09-07 23:00:58.08,D,3.158228,-0.375732,-118.083664
2025-09-07 23:01:08.08,D,3.147967,-0.374997,-121.237907
2025-09-07 23:01:18.08,D,3.139099,-0.375049,-124.389236
2025-09-07 23:01:28.08,D,3.128392,-0.374314,-127.534233
2025-09-07 23:01:38.08,D,3.120363,-0.373210,-130.674606
2025-09-07 23:01:48.08,D,3.108540,-0.373000,-133.809784
2025-09-07 23:01:58.08,D,3.097220,-0.372054,-136.933334
2025-09-07 23:02:08.08,D,3.089023,-0.371161,-140.049667
2025-09-07 23:02:18.08,D,3.078259,-0.370741,-143.159012
2025-09-07 23:02:28.08,D,3.070451,-0.369165,-146.266281
2025-09-07 23:02:38.08,D,3.062812,-0.368429,-149.365707
2025-09-07 23:02:48.08,D,3.052050,-0.367220,-152.454163
2025-09-07 23:02:58.08,D,3.043015,-0.367220,-155.536667
2025-09-07 23:03:08.08,D,3.034818,-0.366380,-158.614777
2025-09-07 23:03:18.08,D,3.025840,-0.365276,-161.686722
2025-09-07 23:03:28.08,D,3.015133,-0.363963,-164.754669
2025-09-07 23:03:38.08,D,3.004482,-0.363805,-167.813400
2025-09-07 23:03:48.08,D,2.991544,-0.363648,-170.869720
2025-09-07 23:03:58.08,D,2.983625,-0.361704,-173.911926
2025-09-07 23:04:08.08,D,2.973476,-0.359444,-176.940201
2025-09-07 23:04:18.08,D,2.964219,-0.357973,-179.954590
2025-09-07 23:04:28.08,D,2.956746,-0.358131,-182.956940
2025-09-07 23:04:38.08,D,2.948493,-0.356870,-185.953979
2025-09-07 23:04:48.08,D,2.936726,-0.355609,-188.943848
2025-09-07 23:04:58.08,D,2.929421,-0.354610,-191.923889
2025-09-07 23:05:08.08,D,2.920944,-0.352456,-194.892181
2025-09-07 23:05:18.08,D,2.910683,-0.352456,-197.858490
2025-09-07 23:05:28.08,D,2.902932,-0.351405,-200.813019
2025-09-07 23:05:38.08,D,2.887095,-0.350985,-203.762161
2025-09-07 23:05:48.08,D,2.879009,-0.350039,-206.708557
2025-09-07 23:05:58.08,D,2.871593,-0.349356,-209.647491
2025-09-07 23:06:08.08,D,2.860328,-0.348883,-212.579407
2025-09-07 23:06:18.08,D,2.852744,-0.348253,-215.509598
2025-09-07 23:06:28.08,D,2.845272,-0.347465,-218.427780
2025-09-07 23:06:38.08,D,2.834285,-0.346466,-221.342834
2025-09-07 23:06:48.08,D,2.826701,-0.344995,-224.247894
2025-09-07 23:06:58.08,D,2.820288,-0.344732,-227.147263
2025-09-07 23:07:08.08,D,2.809246,-0.343209,-230.037567
2025-09-07 23:07:18.08,D,2.800770,-0.343524,-232.922409
2025-09-07 23:07:28.08,D,2.791568,-0.342999,-235.805817
2025-09-07 23:07:38.08,D,2.778464,-0.341632,-238.682678
2025-09-07 23:07:48.08,D,2.770266,-0.340897,-241.548508
2025-09-07 23:07:58.08,D,2.761901,-0.339846,-244.406998
2025-09-07 23:08:08.08,D,2.750804,-0.339478,-247.262344
2025-09-07 23:08:18.08,D,2.743275,-0.338690,-250.110870
2025-09-07 23:08:28.08,D,2.732903,-0.337482,-252.947678
2025-09-07 23:08:38.08,D,2.722921,-0.333226,-255.762192
2025-09-07 23:08:48.08,D,2.712939,-0.333699,-258.556213
2025-09-07 23:08:58.08,D,2.701117,-0.330021,-261.330627
2025-09-07 23:09:08.08,D,2.691859,-0.327604,-264.099823
2025-09-07 23:09:18.08,D,2.678699,-0.327709,-266.857025
2025-09-07 23:09:28.08,D,2.665873,-0.326763,-269.603729
2025-09-07 23:09:38.08,D,2.654330,-0.325555,-272.339508
2025-09-07 23:09:48.08,D,2.641057,-0.323506,-275.063293
2025-09-07 23:09:58.08,D,2.630071,-0.322087,-277.774963
2025-09-07 23:10:08.08,D,2.615796,-0.321246,-280.477081
2025-09-07 23:10:18.08,D,2.604698,-0.319827,-283.169556
2025-09-07 23:10:28.08,D,2.588638,-0.319092,-285.854034
2025-09-07 23:10:38.08,D,2.569733,-0.317778,-288.528778
2025-09-07 23:10:48.08,D,2.552446,-0.316990,-291.193176
2025-09-07 23:10:58.08,D,2.536218,-0.314363,-293.844696
2025-09-07 23:11:08.08,D,2.521440,-0.312839,-296.479828
2025-09-07 23:11:18.08,D,2.504320,-0.310002,-299.089386
2025-09-07 23:11:28.08,D,2.485695,-0.308583,-301.684570
2025-09-07 23:11:38.08,D,2.468407,-0.305956,-304.265289
2025-09-07 23:11:48.08,D,2.447551,-0.304170,-306.830627
2025-09-07 23:11:58.08,D,2.427810,-0.303172,-309.383606
2025-09-07 23:12:08.08,D,2.409352,-0.300965,-311.919373
2025-09-07 23:12:18.08,D,2.392566,-0.299809,-314.444794
2025-09-07 23:12:28.08,D,2.374387,-0.298180,-316.958221
2025-09-07 23:12:38.08,D,2.351300,-0.296394,-319.458771
2025-09-07 23:12:48.08,D,2.336633,-0.295763,-321.942566
2025-09-07 23:12:58.08,D,2.316837,-0.294029,-324.415405
2025-09-07 23:13:08.08,D,2.299438,-0.291823,-326.874237
2025-09-07 23:13:18.08,D,2.282094,-0.290562,-329.319183
2025-09-07 23:13:28.10,R,1.934340,0.000000,0.000000
2025-09-07 23:13:38.10,R,3.103743,0.000000,0.000000
2025-09-07 23:13:48.10,R,3.177243,0.000000,0.000000
2025-09-07 23:13:58.10,R,3.229718,0.000000,0.000000
2025-09-07 23:14:08.10,R,3.262007,0.000000,0.000000
2025-09-07 23:14:18.10,R,3.290726,0.000000,0.000000
2025-09-07 23:14:28.10,R,3.313869,0.000000,0.000000
2025-09-07 23:14:38.10,R,3.337291,0.000000,0.000000
2025-09-07 23:14:48.10,R,3.356084,0.000000,0.000000
2025-09-07 23:14:58.10,R,3.370749,0.000000,0.000000
2025-09-07 23:15:08.10,R,3.386141,0.000000,0.000000
2025-09-07 23:15:18.10,R,3.397239,0.000000,0.000000
2025-09-07 23:15:28.10,R,3.411681,0.000000,0.000000
2025-09-07 23:15:38.10,R,3.426627,0.000000,0.000000
2025-09-07 23:15:48.10,R,3.442353,0.000000,0.000000
2025-09-07 23:15:58.10,R,3.453060,0.000000,0.000000
2025-09-07 23:16:08.10,R,3.462708,0.000000,0.000000
2025-09-07 23:16:18.10,R,3.469734,0.000000,0.000000
2025-09-07 23:16:28.10,R,3.477262,0.000000,0.000000
2025-09-07 23:16:38.10,R,3.487244,0.000000,0.000000
2025-09-07 23:16:48.10,R,3.494717,0.000000,0.000000
2025-09-07 23:16:58.10,R,3.500125,0.000000,0.000000
2025-09-07 23:17:08.10,R,3.506763,0.000000,0.000000
2025-09-07 23:17:18.10,R,3.514959,0.000000,0.000000
2025-09-07 23:17:28.10,R,3.519644,0.000000,0.000000
2025-09-07 23:17:38.10,R,3.525053,0.000000,0.000000
2025-09-07 23:17:48.10,R,3.528622,0.000000,0.000000
2025-09-07 23:17:58.10,R,3.536373,0.000000,0.000000
2025-09-07 23:18:08.10,R,3.543901,0.000000,0.000000
2025-09-07 23:18:18.10,R,3.546690,0.000000,0.000000
2025-09-07 23:18:28.10,R,3.551152,0.000000,0.000000
2025-09-07 23:18:38.10,R,3.554832,0.000000,0.000000
2025-09-07 23:18:48.10,R,3.559572,0.000000,0.000000
2025-09-07 23:18:58.10,R,3.563755,0.000000,0.000000
2025-09-07 23:19:08.10,R,3.566487,0.000000,0.000000
2025-09-07 23:19:18.10,R,3.568662,0.000000,0.000000
2025-09-07 23:19:28.10,R,3.572733,0.000000,0.000000
2025-09-07 23:19:38.10,R,3.575019,0.000000,0.000000
2025-09-07 23:19:48.10,R,3.577640,0.000000,0.000000
2025-09-07 23:19:58.10,R,3.579870,0.000000,0.000000
2025-09-07 23:20:08.10,R,3.582436,0.000000,0.000000
2025-09-07 23:20:18.10,R,3.584945,0.000000,0.000000
2025-09-07 23:20:28.10,R,3.588625,0.000000,0.000000
2025-09-07 23:20:38.10,R,3.591916,0.000000,0.000000
2025-09-07 23:20:48.10,R,3.594593,0.000000,0.000000
2025-09-07 23:20:58.10,R,3.595541,0.000000,0.000000
2025-09-07 23:21:08.10,R,3.597659,0.000000,0.000000
2025-09-07 23:21:18.10,R,3.598997,0.000000,0.000000
2025-09-07 23:21:28.10,R,3.601396,0.000000,0.000000
2025-09-07 23:21:38.10,R,3.602512,0.000000,0.000000
2025-09-07 23:21:48.10,R,3.603794,0.000000,0.000000
2025-09-07 23:21:58.10,R,3.605133,0.000000,0.000000
2025-09-07 23:22:08.10,R,3.606193,0.000000,0.000000
2025-09-07 23:22:18.10,R,3.607530,0.000000,0.000000
2025-09-07 23:22:28.10,R,3.609538,0.000000,0.000000
2025-09-07 23:22:38.10,R,3.609985,0.000000,0.000000
2025-09-07 23:22:48.10,R,3.613163,0.000000,0.000000
2025-09-07 23:22:58.10,R,3.615004,0.000000,0.000000
2025-09-07 23:23:08.10,R,3.614948,0.000000,0.000000
2025-09-07 23:23:18.10,R,3.618350,0.000000,0.000000
2025-09-07 23:23:28.10,R,3.618572,0.000000,0.000000
2025-09-07 23:23:38.10,R,3.619743,0.000000,0.000000
2025-09-07 23:23:48.10,R,3.622140,0.000000,0.000000
2025-09-07 23:23:58.10,R,3.622476,0.000000,0.000000
2025-09-07 23:24:08.10,R,3.624372,0.000000,0.000000
2025-09-07 23:24:18.10,R,3.624539,0.000000,0.000000
2025-09-07 23:24:28.10,R,3.625376,0.000000,0.000000
2025-09-07 23:24:38.10,R,3.625933,0.000000,0.000000
2025-09-07 23:24:48.10,R,3.626602,0.000000,0.000000
2025-09-07 23:24:58.10,R,3.627159,0.000000,0.000000
2025-09-07 23:25:08.10,R,3.627383,0.000000,0.000000
2025-09-07 23:25:18.10,R,3.628999,0.000000,0.000000
2025-09-07 23:25:28.10,R,3.629167,0.000000,0.000000
2025-09-07 23:25:38.10,R,3.631008,0.000000,0.000000
2025-09-07 23:25:48.10,R,3.631789,0.000000,0.000000
2025-09-07 23:25:58.10,R,3.631732,0.000000,0.000000
2025-09-07 23:26:08.10,R,3.632291,0.000000,0.000000
2025-09-07 23:26:18.10,R,3.633294,0.000000,0.000000
2025-09-07 23:26:28.10,R,3.632681,0.000000,0.000000
2025-09-07 23:26:38.10,R,3.634578,0.000000,0.000000
2025-09-07 23:26:48.10,R,3.635804,0.000000,0.000000
2025-09-07 23:26:58.10,R,3.636418,0.000000,0.000000
2025-09-07 23:27:08.10,R,3.636306,0.000000,0.000000
2025-09-07 23:27:18.10,R,3.637199,0.000000,0.000000
2025-09-07 23:27:28.10,R,3.638759,0.000000,0.000000
2025-09-07 23:27:38.10,R,3.636641,0.000000,0.000000
2025-09-07 23:27:48.10,R,3.640766,0.000000,0.000000
2025-09-07 23:27:58.10,R,3.640042,0.000000,0.000000
2025-09-07 23:28:08.10,R,3.641268,0.000000,0.000000
2025-09-07 23:28:18.10,R,3.644168,0.000000,0.000000
2025-09-07 23:28:28.10,R,3.647849,0.000000,0.000000
2025-09-07 23:28:38.10,R,3.649410,0.000000,0.000000
2025-09-07 23:28:48.10,R,3.648630,0.000000,0.000000
2025-09-07 23:28:58.10,R,3.649856,0.000000,0.000000
2025-09-07 23:29:08.10,R,3.650693,0.000000,0.000000
2025-09-07 23:29:18.10,R,3.651027,0.000000,0.000000
2025-09-07 23:29:28.10,R,3.651139,0.000000,0.000000
2025-09-07 23:29:38.10,R,3.649800,0.000000,0.000000
