CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,20
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V,Has_Discharge_Chip,Discharge_Current_Threshold_mA
2025-09-07 01:45:55.50,C,4.176507,0.049333,334.803070
2025-09-07 01:46:05.50,C,4.177510,0.049333,335.213654
2025-09-07 01:46:15.50,C,4.178904,0.048861,335.620697
2025-09-07 01:46:25.50,C,4.177120,0.048072,336.032898
2025-09-07 01:46:35.50,C,4.174833,0.047337,336.436188
2025-09-07 01:46:45.50,C,4.174442,0.047494,336.831085
2025-09-07 01:46:55.50,C,4.177454,0.047442,337.230225
2025-09-07 01:47:05.50,C,4.175168,0.046496,337.624115
2025-09-07 01:47:15.50,C,4.177064,0.046601,338.012390
2025-09-07 01:47:25.50,C,4.174387,0.046286,338.401398
2025-09-07 01:47:35.50,C,4.179518,0.046181,338.785858
2025-09-07 01:47:45.50,C,4.175447,0.045655,339.166138
2025-09-07 01:47:55.50,C,4.177343,0.045393,339.547272
2025-09-07 01:48:05.50,C,4.178124,0.044762,339.923767
2025-09-07 01:48:15.50,C,4.177008,0.044500,340.302490
2025-09-07 01:48:25.50,C,4.176729,0.045445,340.675842
2025-09-07 01:48:35.50,C,4.177956,0.044552,341.053497
2025-09-07 01:48:45.50,C,4.178570,0.042923,341.422394
2025-09-07 01:48:55.50,C,4.176897,0.044027,341.790039
2025-09-07 01:49:05.50,C,4.176785,0.042923,342.160065
2025-09-07 01:49:15.50,C,4.178514,0.043081,342.517578
2025-09-07 01:49:25.50,C,4.177008,0.042240,342.876831
2025-09-07 01:49:35.50,C,4.173160,0.042083,343.236481
2025-09-07 01:49:45.50,C,4.175558,0.041820,343.589386
2025-09-07 01:49:55.50,C,4.173941,0.041295,343.934692
2025-09-07 01:50:05.50,C,4.175892,0.040454,344.276672
2025-09-07 01:50:15.50,C,4.177398,0.040664,344.615112
2025-09-07 01:50:25.50,C,4.175614,0.040822,344.955872
2025-09-07 01:50:35.50,C,4.176506,0.040822,345.296906
2025-09-07 01:50:45.50,C,4.177845,0.039981,345.640472
2025-09-07 01:50:55.50,C,4.177287,0.040191,345.976288
2025-09-07 01:51:05.50,C,4.177287,0.038720,346.305511
2025-09-07 01:51:15.50,C,4.176004,0.038983,346.636292
2025-09-07 01:51:25.50,C,4.178737,0.040033,346.967438
2025-09-07 01:51:35.50,C,4.176394,0.038930,347.301300
2025-09-07 01:51:45.50,C,4.177064,0.039298,347.631653
2025-09-07 01:51:55.50,C,4.175447,0.039350,347.959686
2025-09-07 01:52:05.50,C,4.177120,0.039245,348.289001
2025-09-07 01:52:15.50,C,4.177343,0.038089,348.614594
2025-09-07 01:52:25.50,C,4.177733,0.039193,348.938446
2025-09-07 01:52:35.50,C,4.175056,0.037879,349.262024
2025-09-07 01:52:45.50,C,4.177175,0.037879,349.581940
2025-09-07 01:52:55.50,C,4.176283,0.038352,349.905457
2025-09-07 01:53:05.50,C,4.178179,0.038720,350.228668
2025-09-07 01:53:15.50,C,4.177064,0.038562,350.554932
2025-09-07 01:53:25.50,C,4.176116,0.038142,350.877319
2025-09-07 01:53:35.50,C,4.179015,0.037879,351.194672
2025-09-07 01:53:45.50,C,4.177120,0.037669,351.512360
2025-09-07 01:53:55.50,C,4.179127,0.037091,351.830902
2025-09-07 01:54:05.50,C,4.178904,0.037617,352.150818
2025-09-07 01:54:15.50,C,4.180800,0.037827,352.466003
2025-09-07 01:54:25.50,C,4.180243,0.037827,352.781433
2025-09-07 01:54:35.50,C,4.179685,0.036986,353.091644
2025-09-07 01:54:45.50,C,4.178569,0.036513,353.398804
2025-09-07 01:54:55.50,C,4.179071,0.036934,353.708649
2025-09-07 01:55:05.50,C,4.177622,0.037196,354.018127
2025-09-07 01:55:15.50,C,4.179350,0.036303,354.325012
2025-09-07 01:55:25.50,C,4.178792,0.036198,354.625916
2025-09-07 01:55:35.50,C,4.178012,0.036093,354.933411
2025-09-07 01:55:45.50,C,4.179294,0.036618,355.237518
2025-09-07 01:55:55.50,C,4.176841,0.035725,355.539307
2025-09-07 01:56:05.50,C,4.177845,0.035357,355.840515
2025-09-07 01:56:15.50,C,4.179796,0.035935,356.138245
2025-09-07 01:56:25.50,C,4.180521,0.035357,356.434387
2025-09-07 01:56:35.50,C,4.175391,0.035410,356.734314
2025-09-07 01:56:45.50,C,4.179127,0.035567,357.029877
2025-09-07 01:56:55.50,C,4.179295,0.035147,357.323853
2025-09-07 01:57:05.50,C,4.179964,0.034832,357.614716
2025-09-07 01:57:15.50,C,4.179684,0.034779,357.905579
2025-09-07 01:57:25.50,C,4.179517,0.034727,358.196472
2025-09-07 01:57:35.50,C,4.178792,0.034779,358.490570
2025-09-07 01:57:45.50,C,4.174499,0.034359,358.781586
2025-09-07 01:57:55.50,C,4.179685,0.034359,359.070679
2025-09-07 01:58:05.50,C,4.174555,0.033676,359.357910
2025-09-07 01:58:15.50,C,4.180020,0.033834,359.644348
2025-09-07 01:58:25.50,C,4.175949,0.033623,359.930237
2025-09-07 01:58:35.50,C,4.179406,0.033361,360.213196
2025-09-07 01:58:45.50,C,4.177342,0.032940,360.491394
2025-09-07 01:58:55.50,C,4.177901,0.033466,360.771790
2025-09-07 01:59:05.50,C,4.176841,0.033045,361.049316
2025-09-07 01:59:15.50,C,4.177343,0.033466,361.329041
2025-09-07 01:59:25.50,C,4.177956,0.032310,361.604858
2025-09-07 01:59:35.50,C,4.178737,0.032730,361.879639
2025-09-07 01:59:45.50,C,4.177845,0.032467,362.154999
2025-09-07 01:59:55.50,C,4.179183,0.032625,362.433319
2025-09-07 02:00:05.50,C,4.178179,0.032783,362.708954
2025-09-07 02:00:15.50,C,4.179517,0.032415,362.984924
2025-09-07 02:00:25.50,C,4.177733,0.032047,363.258514
2025-09-07 02:00:35.50,C,4.178068,0.032625,363.526581
2025-09-07 02:00:45.50,C,4.177733,0.031469,363.795044
2025-09-07 02:00:55.50,C,4.177064,0.031942,364.064423
2025-09-07 02:01:05.50,C,4.180466,0.032257,364.334442
2025-09-07 02:01:15.50,C,4.179238,0.032152,364.602997
2025-09-07 02:01:25.50,C,4.178346,0.032047,364.871765
2025-09-07 02:01:35.50,C,4.177510,0.031732,365.137329
2025-09-07 02:01:45.50,C,4.178123,0.031942,365.406525
2025-09-07 02:01:55.50,C,4.176451,0.031259,365.671967
2025-09-07 02:02:05.50,C,4.176004,0.031627,365.935120
2025-09-07 02:02:15.50,C,4.180076,0.031364,366.200775
2025-09-07 02:02:25.50,C,4.177844,0.031995,366.467072
2025-09-07 02:02:35.50,C,4.178737,0.031364,366.734100
2025-09-07 02:02:45.50,C,4.178290,0.030576,366.997223
2025-09-07 02:02:55.50,C,4.180521,0.030996,367.257538
2025-09-07 02:03:05.50,C,4.180521,0.031784,367.518066
2025-09-07 02:03:15.50,C,4.178737,0.031784,367.781311
2025-09-07 02:03:25.50,C,4.179964,0.030944,368.042938
2025-09-07 02:03:35.50,C,4.178012,0.031732,368.306152
2025-09-07 02:03:45.50,C,4.179852,0.030734,368.567413
2025-09-07 02:03:55.50,C,4.183477,0.031627,368.830475
2025-09-07 02:04:05.50,C,4.182417,0.031679,369.093933
2025-09-07 02:04:15.50,C,4.180075,0.030313,369.356659
2025-09-07 02:04:25.50,C,4.182362,0.030523,369.615387
2025-09-07 02:04:35.50,C,4.181971,0.030839,369.875000
2025-09-07 02:04:45.50,C,4.180242,0.030786,370.134583
2025-09-07 02:04:55.50,C,4.179740,0.030944,370.393494
2025-09-07 02:05:05.50,C,4.181024,0.030261,370.652283
2025-09-07 02:05:15.50,C,4.183421,0.030944,370.909241
2025-09-07 02:05:25.50,C,4.183699,0.030629,371.166962
2025-09-07 02:05:35.50,C,4.179574,0.029998,371.421753
2025-09-07 02:05:45.50,C,4.180521,0.029105,371.673401
2025-09-07 02:05:55.50,C,4.182083,0.029998,371.927307
2025-09-07 02:06:05.50,C,4.181190,0.030313,372.179749
2025-09-07 02:06:15.50,C,4.181693,0.029630,372.430145
2025-09-07 02:06:25.50,C,4.181246,0.030103,372.684998
2025-09-07 02:06:35.50,C,4.180856,0.030208,372.939545
2025-09-07 02:06:45.50,C,4.179964,0.028842,373.186707
2025-09-07 02:06:55.50,C,4.181748,0.029893,373.435791
2025-09-07 02:07:05.50,C,4.180019,0.029157,373.685333
2025-09-07 02:07:15.50,C,4.178291,0.029105,373.929688
2025-09-07 02:07:25.50,C,4.184146,0.029788,374.180328
2025-09-07 02:07:35.50,C,4.180299,0.029473,374.427399
2025-09-07 02:07:45.50,C,4.182641,0.028790,374.671417
2025-09-07 02:07:55.50,C,4.179071,0.029368,374.915710
2025-09-07 02:08:05.50,C,4.179796,0.029368,375.164185
2025-09-07 02:08:15.50,C,4.180577,0.028842,375.410278
2025-09-07 02:08:25.50,C,4.183589,0.028895,375.654419
2025-09-07 02:08:35.50,C,4.182528,0.028264,375.896088
2025-09-07 02:08:45.50,C,4.182641,0.029052,376.140137
2025-09-07 02:08:55.50,C,4.179518,0.028054,376.382446
2025-09-07 02:09:05.50,C,4.179685,0.028001,376.620239
2025-09-07 02:09:15.50,C,4.184592,0.028632,376.858704
2025-09-07 02:09:25.50,C,4.181190,0.027791,377.100403
2025-09-07 02:09:35.50,C,4.182138,0.028422,377.338104
2025-09-07 02:09:45.50,C,4.181135,0.028317,377.578735
2025-09-07 02:09:55.50,C,4.181078,0.028947,377.819366
2025-09-07 02:10:05.50,C,4.180187,0.028684,378.057220
2025-09-07 02:10:15.50,C,4.180856,0.029788,378.300659
2025-09-07 02:10:25.50,C,4.182250,0.028422,378.543457
2025-09-07 02:10:35.50,C,4.183031,0.028212,378.784576
2025-09-07 02:10:45.50,C,4.182473,0.028264,379.024628
2025-09-07 02:10:55.50,C,4.181357,0.027056,379.260590
2025-09-07 02:11:05.50,C,4.183142,0.028159,379.495911
2025-09-07 02:11:15.50,C,4.183812,0.028579,379.732452
2025-09-07 02:11:25.50,C,4.183254,0.028107,379.969147
2025-09-07 02:11:35.50,C,4.181971,0.027739,380.202606
2025-09-07 02:11:45.50,C,4.183532,0.028107,380.438477
2025-09-07 02:11:55.50,C,4.182528,0.028107,380.674103
2025-09-07 02:12:05.50,C,4.185261,0.028369,380.910400
2025-09-07 02:12:15.50,C,4.186488,0.029210,381.149963
2025-09-07 02:12:25.50,C,4.182974,0.027844,381.388245
2025-09-07 02:12:35.50,C,4.181636,0.028579,381.627075
2025-09-07 02:12:45.50,C,4.182361,0.028317,381.863556
2025-09-07 02:12:55.50,C,4.183365,0.027686,382.098877
2025-09-07 02:13:05.50,C,4.181135,0.028895,382.335968
2025-09-07 02:13:15.50,C,4.185039,0.028369,382.570465
2025-09-07 02:13:25.50,C,4.183867,0.027318,382.803711
2025-09-07 02:13:35.50,C,4.183532,0.028054,383.038422
2025-09-07 02:13:45.50,C,4.183811,0.027108,383.272339
2025-09-07 02:13:55.50,C,4.184090,0.027739,383.505402
2025-09-07 02:14:05.50,C,4.181525,0.027371,383.736115
2025-09-07 02:14:15.50,C,4.183310,0.026688,383.966278
2025-09-07 02:14:25.50,C,4.183031,0.027476,384.198151
2025-09-07 02:14:35.50,C,4.181302,0.027108,384.426208
2025-09-07 02:14:45.50,C,4.183198,0.027056,384.653595
2025-09-07 02:14:55.50,C,4.184370,0.027581,384.882660
2025-09-07 02:15:05.50,C,4.181581,0.028264,385.113434
2025-09-07 02:15:15.50,C,4.184202,0.027371,385.346802
2025-09-07 02:15:25.50,C,4.181915,0.027739,385.574524
2025-09-07 02:15:35.50,C,4.184313,0.027739,385.804138
2025-09-07 02:15:45.50,C,4.186655,0.027318,386.036255
2025-09-07 02:15:55.50,C,4.186488,0.027739,386.267975
2025-09-07 02:16:05.50,C,4.186154,0.027844,386.498291
2025-09-07 02:16:15.50,C,4.185596,0.027529,386.730652
2025-09-07 02:16:25.50,C,4.185039,0.027581,386.961090
2025-09-07 02:16:35.50,C,4.186098,0.027529,387.191162
2025-09-07 02:16:45.50,C,4.185094,0.027161,387.421722
2025-09-07 02:16:55.50,C,4.184760,0.026845,387.651184
2025-09-07 02:17:05.50,C,4.186822,0.027896,387.883911
2025-09-07 02:17:15.50,C,4.185150,0.027634,388.111176
2025-09-07 02:17:25.50,C,4.184815,0.026951,388.338867
2025-09-07 02:17:35.50,C,4.185373,0.027371,388.568024
2025-09-07 02:17:45.50,C,4.185874,0.027423,388.796906
2025-09-07 02:17:55.50,C,4.185708,0.026951,389.022247
2025-09-07 02:18:05.50,C,4.184536,0.027213,389.247986
2025-09-07 02:18:15.50,C,4.184090,0.026688,389.474579
2025-09-07 02:18:25.50,C,4.187492,0.026951,389.700165
2025-09-07 02:18:35.50,C,4.186489,0.027318,389.925476
2025-09-07 02:18:45.50,C,4.184313,0.026793,390.152069
2025-09-07 02:18:55.50,C,4.184815,0.026267,390.376587
2025-09-07 02:19:05.50,C,4.186042,0.026951,390.599091
2025-09-07 02:19:15.50,C,4.184648,0.026951,390.824951
2025-09-07 02:19:25.50,C,4.183643,0.026583,391.048248
2025-09-07 02:19:35.50,C,4.185094,0.027003,391.274628
2025-09-07 02:19:45.50,C,4.186321,0.026320,391.497070
2025-09-07 02:19:55.50,C,4.183755,0.026740,391.717957
2025-09-07 02:20:05.50,C,4.185987,0.026057,391.939484
2025-09-07 02:20:15.50,C,4.184202,0.025689,392.158081
2025-09-07 02:20:25.50,C,4.184592,0.025900,392.371948
2025-09-07 02:20:35.50,C,4.183366,0.025689,392.590698
2025-09-07 02:20:45.50,C,4.183253,0.026267,392.809021
2025-09-07 02:20:55.50,C,4.183867,0.026373,393.027344
2025-09-07 02:21:05.50,C,4.185373,0.025900,393.248993
2025-09-07 02:21:15.50,C,4.187102,0.026425,393.473511
2025-09-07 02:21:25.50,C,4.185596,0.026793,393.696381
2025-09-07 02:21:35.50,C,4.186042,0.026530,393.922668
2025-09-07 02:21:45.50,C,4.184536,0.026425,394.143555
2025-09-07 02:21:55.50,C,4.185874,0.025900,394.359467
2025-09-07 02:22:05.50,C,4.187102,0.025427,394.576874
2025-09-07 02:22:15.50,C,4.185373,0.025847,394.794922
2025-09-07 02:22:25.50,C,4.184536,0.025742,395.009521
2025-09-07 02:22:35.50,C,4.182362,0.025637,395.224640
2025-09-07 02:22:45.50,C,4.186377,0.024849,395.440430
2025-09-07 02:22:55.50,C,4.186990,0.025742,395.654846
2025-09-07 02:23:05.50,C,4.184871,0.025900,395.872620
2025-09-07 02:23:15.50,C,4.185094,0.025795,396.091827
2025-09-07 02:23:25.50,C,4.182696,0.025427,396.305725
2025-09-07 02:23:35.50,C,4.185541,0.025112,396.518738
2025-09-07 02:23:45.50,C,4.185987,0.025374,396.730194
2025-09-07 02:23:55.50,C,4.186489,0.025584,396.944214
2025-09-07 02:24:05.50,C,4.185484,0.025059,397.156769
2025-09-07 02:24:15.50,C,4.183755,0.024481,397.365601
2025-09-07 02:24:25.50,C,4.185986,0.025584,397.579620
2025-09-07 02:24:35.50,C,4.186600,0.026320,397.794647
2025-09-07 02:24:45.50,C,4.187770,0.025795,398.009735
2025-09-07 02:24:55.50,C,4.187771,0.024586,398.225494
2025-09-07 02:25:05.50,C,4.188328,0.025952,398.437683
2025-09-07 02:25:15.50,C,4.188273,0.025742,398.653290
2025-09-07 02:25:25.50,C,4.185652,0.025427,398.866852
2025-09-07 02:25:35.50,C,4.184871,0.025164,399.078918
2025-09-07 02:25:45.50,C,4.186377,0.025322,399.283722
2025-09-07 02:25:55.50,C,4.187269,0.025952,399.497864
2025-09-07 02:26:05.50,C,4.188608,0.024796,399.712860
2025-09-07 02:26:15.50,C,4.186543,0.025427,399.926086
2025-09-07 02:26:25.50,C,4.187715,0.025111,400.137695
2025-09-07 02:26:35.50,C,4.184760,0.024691,400.350555
2025-09-07 02:26:45.50,C,4.185819,0.025059,400.560547
2025-09-07 02:26:55.50,C,4.186990,0.025112,400.773773
2025-09-07 02:27:05.50,C,4.186599,0.025374,400.988495
2025-09-07 02:27:15.50,C,4.186823,0.025952,401.203491
2025-09-07 02:27:25.50,C,4.188161,0.026057,401.419739
2025-09-07 02:27:35.50,C,4.188272,0.025479,401.636963
2025-09-07 02:27:45.50,C,4.188496,0.025322,401.848785
2025-09-07 02:27:55.50,C,4.185318,0.024901,402.058777
2025-09-07 02:28:05.50,C,4.189444,0.025952,402.269684
2025-09-07 02:28:15.50,C,4.186768,0.025006,402.481262
2025-09-07 02:28:25.50,C,4.185094,0.024481,402.690643
2025-09-07 02:28:35.50,C,4.186042,0.024218,402.897614
2025-09-07 02:28:45.50,C,4.186488,0.024586,403.105621
2025-09-07 02:28:55.50,C,4.186600,0.025059,403.313324
2025-09-07 02:29:05.50,C,4.187883,0.023798,403.518188
2025-09-07 02:29:15.50,C,4.187604,0.024271,403.722473
2025-09-07 02:29:25.50,C,4.187994,0.025584,403.931030
2025-09-07 02:29:35.50,C,4.186656,0.024744,404.141541
2025-09-07 02:29:45.50,C,4.186711,0.024796,404.349915
2025-09-07 02:29:55.50,C,4.187659,0.024639,404.553162
2025-09-07 02:30:05.50,C,4.187827,0.024323,404.760468
2025-09-07 02:30:15.50,C,4.189165,0.024901,404.966949
2025-09-07 02:30:25.50,C,4.188551,0.024586,405.171722
2025-09-07 02:30:35.50,C,4.187381,0.023745,405.374451
2025-09-07 02:30:45.50,C,4.188440,0.023588,405.577667
2025-09-07 02:30:55.50,C,4.186377,0.024271,405.781464
2025-09-07 02:31:05.50,C,4.188273,0.024061,405.982239
2025-09-07 02:31:15.50,C,4.186823,0.023378,406.183289
2025-09-07 02:31:25.50,C,4.186376,0.023955,406.382385
2025-09-07 02:31:35.50,C,4.186042,0.022800,406.581909
2025-09-07 02:31:45.50,C,4.184871,0.023325,406.776794
2025-09-07 02:31:55.50,C,4.186934,0.023956,406.978088
2025-09-07 02:32:05.50,C,4.186656,0.024166,407.175812
2025-09-07 02:32:15.50,C,4.185708,0.023272,407.371490
2025-09-07 02:32:25.50,C,4.185205,0.023325,407.566437
2025-09-07 02:32:35.50,C,4.185485,0.023378,407.763885
2025-09-07 02:32:45.50,C,4.188718,0.023535,407.962982
2025-09-07 02:32:55.50,C,4.188106,0.023062,408.156586
2025-09-07 02:33:05.50,C,4.187213,0.022589,408.349152
2025-09-07 02:33:15.50,C,4.186042,0.022379,408.540283
2025-09-07 02:33:25.50,C,4.187436,0.023903,408.733337
2025-09-07 02:33:35.50,C,4.186042,0.023430,408.932434
2025-09-07 02:33:45.50,C,4.185429,0.022747,409.131927
2025-09-07 02:33:55.50,C,4.186209,0.022589,409.326050
2025-09-07 02:34:05.50,C,4.184815,0.022800,409.515839
2025-09-07 02:34:15.50,C,4.188495,0.023325,409.707855
2025-09-07 02:34:25.50,C,4.187269,0.023220,409.901001
2025-09-07 02:34:35.50,C,4.188329,0.023272,410.097290
2025-09-07 02:34:45.50,C,4.188552,0.022852,410.289551
2025-09-07 02:34:55.50,C,4.185205,0.023325,410.484680
2025-09-07 02:35:05.50,C,4.187827,0.023483,410.676575
2025-09-07 02:35:15.50,C,4.188607,0.023115,410.871674
2025-09-07 02:35:25.50,C,4.187994,0.023062,411.066315
2025-09-07 02:35:35.50,C,4.187938,0.023010,411.259247
2025-09-07 02:35:45.50,C,4.188552,0.023272,411.457123
2025-09-07 02:35:55.50,C,4.188385,0.023220,411.654480
2025-09-07 02:36:05.50,R,4.178625,0.000000,0.000000
2025-09-07 02:36:15.50,R,4.176729,0.000000,0.000000
2025-09-07 02:36:25.50,R,4.176060,0.000000,0.000000
2025-09-07 02:36:35.50,R,4.174220,0.000000,0.000000
2025-09-07 02:36:45.50,R,4.175558,0.000000,0.000000
2025-09-07 02:36:55.50,R,4.173829,0.000000,0.000000
2025-09-07 02:37:05.50,R,4.172101,0.000000,0.000000
2025-09-07 02:37:15.50,R,4.173161,0.000000,0.000000
2025-09-07 02:37:25.50,R,4.170484,0.000000,0.000000
2025-09-07 02:37:35.50,R,4.169200,0.000000,0.000000
2025-09-07 02:37:45.50,R,4.171655,0.000000,0.000000
2025-09-07 02:37:55.50,R,4.170930,0.000000,0.000000
2025-09-07 02:38:05.50,R,4.170707,0.000000,0.000000
2025-09-07 02:38:15.50,R,4.170317,0.000000,0.000000
2025-09-07 02:38:25.50,R,4.168810,0.000000,0.000000
2025-09-07 02:38:35.50,R,4.169926,0.000000,0.000000
2025-09-07 02:38:45.50,R,4.168810,0.000000,0.000000
2025-09-07 02:38:55.50,R,4.167584,0.000000,0.000000
2025-09-07 02:39:05.50,R,4.167417,0.000000,0.000000
2025-09-07 02:39:15.50,R,4.166301,0.000000,0.000000
2025-09-07 02:39:25.50,R,4.166748,0.000000,0.000000
2025-09-07 02:39:35.50,R,4.166301,0.000000,0.000000
2025-09-07 02:39:45.50,R,4.166581,0.000000,0.000000
2025-09-07 02:39:55.50,R,4.165576,0.000000,0.000000
2025-09-07 02:40:05.50,R,4.166078,0.000000,0.000000
2025-09-07 02:40:15.50,R,4.166748,0.000000,0.000000
2025-09-07 02:40:25.50,R,4.166803,0.000000,0.000000
2025-09-07 02:40:35.50,R,4.166245,0.000000,0.000000
2025-09-07 02:40:45.50,R,4.164461,0.000000,0.000000
2025-09-07 02:40:55.50,R,4.166022,0.000000,0.000000
2025-09-07 02:41:05.50,R,4.165464,0.000000,0.000000
2025-09-07 02:41:15.50,R,4.164907,0.000000,0.000000
2025-09-07 02:41:25.50,R,4.164684,0.000000,0.000000
2025-09-07 02:41:35.50,R,4.164796,0.000000,0.000000
2025-09-07 02:41:45.50,R,4.165019,0.000000,0.000000
2025-09-07 02:41:55.50,R,4.165465,0.000000,0.000000
2025-09-07 02:42:05.50,R,4.164629,0.000000,0.000000
2025-09-07 02:42:15.50,R,4.165185,0.000000,0.000000
2025-09-07 02:42:25.50,R,4.163903,0.000000,0.000000
2025-09-07 02:42:35.50,R,4.164462,0.000000,0.000000
2025-09-07 02:42:45.50,R,4.165186,0.000000,0.000000
2025-09-07 02:42:55.50,R,4.162844,0.000000,0.000000
2025-09-07 02:43:05.50,R,4.163012,0.000000,0.000000
2025-09-07 02:43:15.50,R,4.162342,0.000000,0.000000
2025-09-07 02:43:25.50,R,4.164294,0.000000,0.000000
2025-09-07 02:43:35.50,R,4.162787,0.000000,0.000000
2025-09-07 02:43:45.50,R,4.163569,0.000000,0.000000
2025-09-07 02:43:55.50,R,4.164684,0.000000,0.000000
2025-09-07 02:44:05.50,R,4.164405,0.000000,0.000000
2025-09-07 02:44:15.50,R,4.164238,0.000000,0.000000
2025-09-07 02:44:25.50,R,4.163960,0.000000,0.000000
2025-09-07 02:44:35.50,R,4.163012,0.000000,0.000000
2025-09-07 02:44:45.50,R,4.163847,0.000000,0.000000
2025-09-07 02:44:55.50,R,4.163011,0.000000,0.000000
2025-09-07 02:45:05.50,R,4.162676,0.000000,0.000000
2025-09-07 02:45:15.50,R,4.162342,0.000000,0.000000
2025-09-07 02:45:25.50,R,4.162565,0.000000,0.000000
2025-09-07 02:45:35.50,R,4.162788,0.000000,0.000000
2025-09-07 02:45:45.50,R,4.162956,0.000000,0.000000
2025-09-07 02:45:55.50,R,4.161394,0.000000,0.000000
2025-09-07 02:46:05.50,R,4.162844,0.000000,0.000000
2025-09-07 02:46:15.50,R,4.160948,0.000000,0.000000
2025-09-07 02:46:25.50,R,4.161171,0.000000,0.000000
2025-09-07 02:46:35.50,R,4.162565,0.000000,0.000000
2025-09-07 02:46:45.50,R,4.163234,0.000000,0.000000
2025-09-07 02:46:55.50,R,4.161004,0.000000,0.000000
2025-09-07 02:47:05.50,R,4.161728,0.000000,0.000000
2025-09-07 02:47:15.50,R,4.160389,0.000000,0.000000
2025-09-07 02:47:25.50,R,4.160724,0.000000,0.000000
2025-09-07 02:47:35.50,R,4.161338,0.000000,0.000000
2025-09-07 02:47:45.50,R,4.158884,0.000000,0.000000
2025-09-07 02:47:55.50,R,4.162063,0.000000,0.000000
2025-09-07 02:48:05.50,R,4.160836,0.000000,0.000000
2025-09-07 02:48:15.50,R,4.160223,0.000000,0.000000
2025-09-07 02:48:25.50,R,4.158605,0.000000,0.000000
2025-09-07 02:48:35.50,R,4.159387,0.000000,0.000000
2025-09-07 02:48:45.50,R,4.159442,0.000000,0.000000
2025-09-07 02:48:55.50,R,4.159330,0.000000,0.000000
2025-09-07 02:49:05.50,R,4.159275,0.000000,0.000000
2025-09-07 02:49:15.50,R,4.159944,0.000000,0.000000
2025-09-07 02:49:25.50,R,4.158996,0.000000,0.000000
2025-09-07 02:49:35.50,R,4.159052,0.000000,0.000000
2025-09-07 02:49:45.50,R,4.158661,0.000000,0.000000
2025-09-07 02:49:55.50,R,4.159999,0.000000,0.000000
2025-09-07 02:50:05.50,R,4.157100,0.000000,0.000000
2025-09-07 02:50:15.50,R,4.158885,0.000000,0.000000
2025-09-07 02:50:25.50,R,4.156989,0.000000,0.000000
2025-09-07 02:50:35.50,R,4.157547,0.000000,0.000000
2025-09-07 02:50:45.50,R,4.157602,0.000000,0.000000
2025-09-07 02:50:55.50,R,4.156542,0.000000,0.000000
2025-09-07 02:51:05.50,R,4.156208,0.000000,0.000000
2025-09-07 02:51:15.50,R,4.158885,0.000000,0.000000
2025-09-07 02:51:25.50,R,4.157156,0.000000,0.000000
2025-09-07 02:51:35.50,R,4.156487,0.000000,0.000000
2025-09-07 02:51:45.50,R,4.158103,0.000000,0.000000
2025-09-07 02:51:55.50,R,4.156765,0.000000,0.000000
2025-09-07 02:52:05.50,R,4.156877,0.000000,0.000000
2025-09-07 02:52:15.50,R,4.156542,0.000000,0.000000
2025-09-07 02:52:25.50,R,4.155316,0.000000,0.000000
2025-09-07 02:52:35.50,R,4.157992,0.000000,0.000000
2025-09-07 02:52:45.50,R,4.159052,0.000000,0.000000
2025-09-07 02:52:55.50,R,4.156710,0.000000,0.000000
2025-09-07 02:53:05.50,R,4.157212,0.000000,0.000000
2025-09-07 02:53:15.50,R,4.156821,0.000000,0.000000
2025-09-07 02:53:25.50,R,4.156710,0.000000,0.000000
2025-09-07 02:53:35.50,R,4.155873,0.000000,0.000000
2025-09-07 02:53:45.50,R,4.155427,0.000000,0.000000
2025-09-07 02:53:55.50,R,4.155706,0.000000,0.000000
2025-09-07 02:54:05.50,R,4.156765,0.000000,0.000000
2025-09-07 02:54:15.50,R,4.155093,0.000000,0.000000
2025-09-07 02:54:25.50,R,4.155204,0.000000,0.000000
2025-09-07 02:54:35.50,R,4.155149,0.000000,0.000000
2025-09-07 02:54:45.50,R,4.156654,0.000000,0.000000
2025-09-07 02:54:55.50,R,4.154367,0.000000,0.000000
2025-09-07 02:55:05.50,R,4.153643,0.000000,0.000000
2025-09-07 02:55:15.50,R,4.154870,0.000000,0.000000
2025-09-07 02:55:25.50,R,4.156933,0.000000,0.000000
2025-09-07 02:55:35.50,R,4.153307,0.000000,0.000000
2025-09-07 02:55:45.50,R,4.156487,0.000000,0.000000
2025-09-07 02:55:55.50,R,4.155427,0.000000,0.000000
2025-09-07 02:56:11.60,D,3.962980,-0.372422,-2.451855
2025-09-07 02:56:21.60,D,3.931639,-0.373683,-5.588746
2025-09-07 02:56:31.60,D,3.914575,-0.372054,-8.720297
2025-09-07 02:56:41.60,D,3.894947,-0.370531,-11.843774
2025-09-07 02:56:51.60,D,3.876153,-0.369112,-14.950865
2025-09-07 02:57:01.60,D,3.854628,-0.368114,-18.046955
2025-09-07 02:57:11.60,D,3.832935,-0.366327,-21.130362
2025-09-07 02:57:21.60,D,3.810628,-0.364278,-24.197803
2025-09-07 02:57:31.60,D,3.785924,-0.359760,-27.242054
2025-09-07 02:57:41.60,D,3.761276,-0.356660,-30.255302
2025-09-07 02:57:51.60,D,3.729880,-0.354978,-33.244198
